date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:31:22	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:22%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=HKG)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.43c8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.43d8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.43ec773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.43fc773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.440b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.441b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4421d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:22	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4431d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:23	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:23%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:23	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:23%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:24	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:24%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:25	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:25%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=SHA)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4488cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4498cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.44ac773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.44bc773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.44cb339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.44db339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.44e1d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:25	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.44f1d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:26	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:25%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:26	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:26%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:27	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:27%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:28	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:28%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BeyondCOVID)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4548cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4558cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.456c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.457c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.458b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.459b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.45a1d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.45b1d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:28	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:28%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:29	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:29%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:29	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:29%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:30	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:30%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=Betterfuture)
19:31:33	101389/101389	---M--	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2017:31:32%20GMT	https://drivenxdesign.com/d100/news.asp?tag=Podcast	drivenxdesign.com/d100/news85c2.html	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4628cd0.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4638cd0.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.464c773.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.465c773.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.466b339.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.467b339.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4681d78.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:35	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4691d78.delayed	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:36	95989/95989	---M--	200	added ('OK')	text/html	date:Tue,%2006%20Oct%202020%2017:31:34%20GMT	https://drivenxdesign.com/d100/news.asp?tag=DITB	drivenxdesign.com/d100/news5043.html	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:36	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:36%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:37	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:37%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:37	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:37%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:38	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:38%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=68105)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.46e8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.46f8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.470c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.471c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.472b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.473b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4741d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:38	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4751d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:39	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:39%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:39	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:39%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:40	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:40%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:41	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:41%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=LON)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.47a8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.47b8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.47cc773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.47dc773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.47eb339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.47fb339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4801d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4811d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:41	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:41%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:42	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:42%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:43	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:43%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:43	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:43%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=PAR)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4868cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4878cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.488c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.489c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.48ab339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.48bb339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.48c1d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.48d1d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:44	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:44%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:45	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:45%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:46	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:46%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:47	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:47%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=BER)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4928cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4938cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.494c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.495c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.496b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.497b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4981d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4991d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:47	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:47%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:48	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:48%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:49	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:49%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:49	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:49%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=NYC)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.49e8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.49f8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.4a0c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.4a1c773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.4a2b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.4a3b339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4a41d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4a51d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:50	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:50%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:51	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:50%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:51	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:51%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:52	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:31:52%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news.asp?tag=%23BetterFuture)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4aa8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.4ab8cd0.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.4acc773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.4adc773.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.4aeb339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/project.4afb339.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4b01d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
19:31:52	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project.4b11d78.delayed	(from https://drivenxdesign.com/d100/news.asp?tag=DesignExecClub)
